count	reward_sum	squared_reward_sum	length
231	-99.28163028182462	10001.709627576507	69
232	-110.15699074137956	10002.724475873218	70
233	-114.4721125876531	10004.457730236805	105
234	-99.64452769444324	10001.200309164007	67
235	-112.71132366801612	10003.309880090752	94
236	-101.5995941425208	10000.769768592316	61
237	-117.71479548397474	10005.169234589468	138
238	-110.98509192466736	10003.858759754972	55
239	-111.28832803294063	10004.367109618519	55
240	-106.54975308477879	10002.617770742405	39
241	-112.72378954314627	10003.718059242421	76
242	-115.84647531062365	10004.457992773787	92
243	-95.97699037054554	10003.091865801553	111
244	-111.4963160045445	10004.075750200243	58
245	-111.6752617713064	10003.486796532678	65
246	-119.34004068537615	10005.895315487847	153
247	-38.1296148620313	6.215357871212859	2000
248	-109.45083756744862	10003.414610565813	47
249	-95.05808165995404	10003.307725166378	88
250	-95.67418634123169	10002.678578952153	103
251	-111.4991909856908	10003.129845047384	73
252	-114.17732934479136	10003.908197569952	108
253	-111.18157334532589	10002.920890935651	65
254	-111.68458990938962	10004.310765717022	55
255	-106.20955859520473	10002.5934497189	58
256	-37.7971657817252	6.637506022416577	2000
257	-110.50777503382415	10004.127245383172	61
258	-97.02446502959356	10001.504262425413	129
259	-120.61539416620508	10006.07247368217	150
260	-97.76090952637605	10003.860676089585	154
261	-108.25423555402085	10003.522051600778	41
262	-114.09706719289534	10003.89806469464	101
263	-111.12183685274795	10004.175059180168	58
264	-110.76867118896917	10004.05139761078	51
265	-96.62198497075588	10001.99369980998	96
266	-111.69954811129719	10003.771157631527	65
267	-108.56990979146212	10002.82947708219	52
268	-97.70651766564697	10001.743892676868	122
269	-109.46300191897899	10002.14971005273	74
270	-107.34679103968665	10002.810866858317	41
271	-108.08243078016676	10003.137841748932	45
272	-113.89081739913672	10003.94861380068	96
273	-95.86764083290473	10002.302780680267	95
274	-117.9874000037089	10004.56131494265	120
275	-111.32230750983581	10003.37256473549	62
276	-97.07731970166788	10001.933776591091	172
277	-109.01786028011702	10002.55852255932	54
278	-112.21999762719497	10003.818208500805	76
279	-102.63130481541157	10000.863688411373	60
280	-120.74367162398994	10006.288821742159	121
281	-101.242781015113	10001.914391624361	58
282	-110.58986160857603	10003.618012127885	69
283	-107.9436591360718	10003.359440712213	47
284	-111.47097634221427	10003.189856005418	76
285	-96.35829990537604	10002.21839608651	83
286	-96.65431455336511	10003.831537970556	130
287	-36.059845761803444	5.7179300387770535	2000
288	-39.34321005817037	6.685327447726793	2000
289	-107.58352293353528	10003.255485318841	45
290	-113.00080947298557	10004.039515450288	75
291	-113.49396638944745	10003.844675849572	91
292	-98.7019526339136	10001.569212039896	69
293	-96.65055314893834	10002.87856683648	155
294	-112.07243158249184	10003.602123633667	71
295	-89.81020231009461	10007.690848222825	300
296	-110.19274508021772	10004.159049494669	47
297	-95.7972174192546	10003.105203304527	99
298	-102.90085641806945	10000.696726166814	59
299	-37.60892306797905	6.602641530040623	2000
300	-110.9045145176351	10003.719712184593	60
301	-109.87008716864511	10002.678965508712	56
302	-113.23839559068438	10004.051738414628	79
303	-108.38198000658303	10003.465225549939	44
304	-103.74658737424761	10000.824429382244	59
305	-97.30207581573632	10002.052255983781	75
306	-111.93150627613068	10003.534371512964	64
307	-111.83988892287016	10004.334994003206	62
308	-103.6871757460176	10000.76094847514	64
309	-96.79268919629976	10003.499424107247	115
310	-97.46491957339458	10001.48904159219	111
311	-110.52719132602215	10003.611205558385	55
312	-37.029378812992945	8.430393556018156	2000
313	-110.3265456969093	10002.844644701025	66
314	-95.34768272959627	10002.84563271221	109
315	-38.06215411203448	5.082536385131718	2000
316	-98.85338244307786	10001.433661604686	76
317	-95.47218767507002	10003.466276392068	100
318	-94.43032450124156	10002.78932707603	111
319	-114.94292115024291	10003.422414795428	142
320	-97.31264840997756	10002.836083088094	149
321	-103.33088808949105	10000.835528065672	61
322	-95.7450918094255	10003.348288164712	91
323	-103.03497560811229	10000.75790682913	62
324	-101.8636886801105	10000.577052310085	76
325	-102.0017742360942	10000.840501987035	170
326	-115.44596307398751	10004.03813970898	164
327	-107.02970992261544	10002.77482061872	44
328	-95.65347222145647	10002.553646160386	93
329	-112.66412339732051	10003.815409316549	72
330	-94.03975529136369	10003.062158561028	97
331	-113.35078142455313	10003.934250241216	84
332	-113.10438854480162	10003.861085141178	80
333	-112.67598654399626	10003.609187289323	98
334	-110.32068467978388	10003.729762709865	54
335	-38.34399715453037	6.966386814271946	2000
336	-96.62949398625642	10002.849692978674	95
337	-113.33597235451452	10003.988441936883	162
338	-112.98541848361492	10004.13439686018	84
339	-75.45628493960248	4.291957982489963	2000
340	-107.64580297796056	10003.067480545711	45
341	-97.68689428223297	10001.48460742137	93
342	-97.04246604372747	10002.09475540256	97
343	-110.1286856289953	10002.524384047802	75
344	-110.68902966659516	10002.840864392088	67
345	-112.95875378674828	10002.89267593683	148
346	-95.54125462088268	10003.585633973815	121
347	-35.95626847195672	5.596381553280259	2000
348	-109.70609391154721	10002.42739793537	111
349	-108.20825215987861	10003.4572642586	44
350	-112.06707399408333	10003.253250524596	78
351	-112.19844576646574	10003.405092525605	81
352	-95.23093509115279	10002.93637792682	119
353	-39.9433156682353	6.04110527303024	2000
354	-112.45221024286002	10004.36408918359	65
355	-109.68145289458334	10004.219670323975	51
356	-108.55502161197364	10003.460716019861	41
357	-94.5532532108482	10003.442033038751	107
358	-95.34060270898044	10003.214312227867	98
359	-96.8062402906362	10001.818967449002	103
360	-110.47168953157961	10004.188413387572	52
361	-105.63179895281792	10003.379479051364	63
362	-102.10448698326945	10000.771164497486	62
363	-110.2636182969436	10002.416790042455	70
364	-106.1508353301324	10002.522963567737	54
365	-95.47998484724667	10002.497626995108	108
366	-111.43005729652941	10003.391236033734	61
367	-97.21286165551282	10001.666283244458	88
368	-105.69337220909074	10001.918728300323	38
369	-109.09467748063616	10001.608665906546	83
370	-106.45597922895104	10002.463826981746	55
371	-118.47711772564799	10005.14381824681	127
372	-98.58246036595665	10001.785716452488	99
373	-116.13134390069172	10004.702202410583	147
374	-98.5425533738453	10001.155343194663	91
375	-107.9460912575014	10003.2311750855	39
376	-107.57655495032668	10002.958123953584	43
377	-96.4499400218483	10002.028937150098	84
378	-96.74898574280087	10003.235440752887	106
379	-113.09955495968461	10004.118744991563	77
380	-122.24432654026896	10006.525064224708	164
381	-116.05864759162068	10004.450533582896	124
382	-35.29044377070386	6.192579500952241	2000
383	-98.32990254554898	10001.452839296	121
384	-115.72858803346753	10003.933398136316	152
385	-110.41645761742257	10002.114965665445	81
386	-39.34883384182467	6.783105536776081	2000
387	-105.81344125932083	10002.868553119586	53
388	-97.66693052428309	10002.70101662806	154
389	-96.58460669126362	10002.439266905476	89
390	-36.656530036532786	7.789174077091626	2000
391	-104.04149738000706	10000.551742438403	131
392	-96.15450186096132	10001.702036475846	94
393	-102.81628130516037	10000.614733831826	72
394	-96.126137789106	10003.213411666291	95
395	-118.79881501663476	10005.444546774146	131
396	-34.60829939256655	5.781119338247689	2000
397	-111.13375605456531	10002.794359720376	67
398	-123.47742699255468	10006.93156120163	215
399	-112.0410753376782	10003.937852643767	72
400	-103.1415280092042	10000.477307245585	152
401	-96.7407438600203	10003.936810494386	103
402	-106.30109477927908	10002.960901788598	52
403	-96.41364480135962	10003.59566029485	99
404	-111.60196748003364	10003.687394931265	65
405	-112.22251714020967	10004.170142233845	66
406	-116.69672356639057	10005.535093050463	91
407	-110.72157015674748	10002.196389135344	101
408	-101.78478407120565	10000.783937602273	68
409	-38.9235140789533	6.514804788017849	2000
410	-108.21928822807968	10003.380727137386	43
411	-111.79798620514339	10002.898433308741	81
412	-101.26622760645114	10000.89925491939	65
413	-103.7722028773278	10000.567884328271	123
414	-103.65105810202658	10000.873105476341	56
415	-112.54709474183619	10003.316637227168	84
416	-108.14618725329638	10003.498233668526	42
417	-102.59448790166061	10000.752146280263	61
418	-111.48254802566953	10003.597767918622	65
419	-107.54224245529622	10003.015427881324	43
420	-121.09472526307218	10006.969815404052	145
421	-113.07038065139204	10003.975385523163	122
422	-110.36119669303298	10002.821446533608	62
423	-111.60880239354447	10003.503213144912	61
424	-115.57066331245005	10004.402739304911	92
425	-103.65394349046983	10000.661957219494	118
426	-96.66229652008042	10002.262900641288	106
427	-111.36121928691864	10004.332957468472	54
428	-112.61588463245425	10004.513816240216	135
429	-110.5755300913006	10003.18679159092	59
430	-117.78385900752619	10005.21478993459	192
431	-113.86686909291893	10004.042825492174	108
432	-99.7191777934786	10000.909144752357	89
433	-102.48851321736583	10000.912508689187	61
434	-113.89629265363328	10003.891009295967	100
435	-111.5052000246942	10003.85241537397	66
436	-111.75516089278972	10003.387545150654	69
437	-102.90268847742118	10000.92285985429	55
438	-104.04004707327113	10000.754769275323	90
439	-108.98707895167172	10003.895007461027	48
440	-111.00683840550482	10003.409032178137	54
441	-111.24690594966523	10002.666136117708	85
442	-95.78393626213074	10003.420169720746	110
443	-111.79847821500152	10003.57453142274	65
444	-101.73649178817868	10000.690501565556	148
445	-124.46308481576853	10006.847561650677	155
446	-111.78509577922523	10003.54101244682	61
447	-108.19212433323264	10003.111006641335	38
448	-111.00655807275325	10003.23367797982	71
449	-110.08901639888063	10003.743590993528	56
450	-110.37307800725102	10003.039871517427	56
451	-111.74032817827538	10003.021815027952	75
452	-48.46759098849725	9.962036324482527	2000
453	-116.02108232304454	10005.204140515441	128
454	-102.21678635850549	10000.766299685121	64
455	-112.46983451815322	10002.7373635629	109
456	-36.44987386337016	7.748183395379934	2000
457	-111.70098124933429	10002.463519390541	87
458	-112.23958769487217	10004.167801863912	71
459	-110.07766139972955	10003.58695703508	48
460	-111.58673625532538	10003.165573555927	72
461	-112.44308637361974	10002.795833139511	85
462	-111.99537091888487	10003.54078277786	67
463	-111.53902584221214	10002.538760947344	109
464	-97.70735601824708	10001.978200957486	191
465	-99.05537491687573	10002.618168439556	166
466	-110.33628387749195	10003.092427012887	54
467	-112.03420057054609	10004.11077365273	67
468	-101.0353354132967	10000.874430139565	73
469	-37.59799037821358	7.106966713831464	2000
470	-106.40281327208504	10002.413318763643	42
471	-114.41367143660318	10004.352656020003	97
472	-108.50144018034916	10002.619820856018	51
473	-107.77913181809708	10003.256424690611	40
474	-110.84428780898452	10003.471191705106	82
475	-111.57347345165908	10002.640811663545	78
476	-112.21797259664163	10002.909888002545	92
477	-111.53746305964887	10003.98369640361	59
478	-110.60371254896745	10004.057241292618	50
479	-111.33278287574649	10003.990374664592	55
480	-37.103435089229606	7.685171210658535	2000
481	-109.62395551986992	10002.694935715257	61
482	-107.83572376146913	10003.31900300629	41
483	-101.04713378811721	10000.994853803782	69
484	-95.96425843099132	10003.20434040063	96
485	-108.67108342330903	10003.63554923351	65
486	-109.33451812341809	10003.493692468313	44
487	-114.0201342733344	10004.082589650976	101
488	-101.75676859897794	10000.643510327	76
489	-95.02710095536895	10002.713265164151	93
490	-110.21092876419425	10002.613217710339	154
491	-114.22395268967375	10004.078783638934	108
492	-106.96079661301337	10002.822811012515	55
493	-52.99516862037126	7.872995213756041	2000
494	-113.53969589294866	10004.791914275356	246
495	-107.92168981628492	10003.285372535467	49
496	-116.00916156312451	10004.190338635784	142
497	-118.3216273416765	10005.219232191605	119
498	-113.125712569803	10003.773335496993	82
499	-103.47726043779403	10000.473491425957	105
500	-101.78099306719378	10003.317428162749	118
501	-102.93095774727408	10000.645868782576	66
502	-98.13432074221782	10001.783621287914	76
503	-96.62729178168229	10003.15656246704	123
504	-95.07317989738658	10002.43108376388	91
505	-115.1828895797953	10004.03762405328	132
506	-103.78867176000495	10001.010508815418	51
507	-96.41687398141949	10002.675863561777	78
508	-111.41177696641535	10003.530874562108	67
509	-57.88313014886808	4.15461609743152	2000
510	-108.5602114573121	10003.470849882515	45
511	-48.64758690353483	8.290159510077586	2000
512	-110.12264844682068	10002.785543495596	54
513	-112.00409018993378	10004.173561770143	63
514	-110.03021496674046	10003.60160429611	51
515	-109.4611233714968	10002.566542764527	56
516	-109.57397847529501	10003.555463143864	47
517	-111.18927563691977	10003.344354521285	57
518	-96.10333242081106	10002.305908563803	85
519	-101.31342036649585	10001.14693384075	109
520	-98.60314039536752	10002.78051996955	119
521	-110.36487744189799	10002.461656365369	73
522	-111.50429744250141	10003.175372598183	63
523	-108.43201757781208	10003.466990544393	49
524	-95.10261460172478	10004.53114485741	105
525	-97.326549137244	10001.850677126622	82
526	-100.67816927470267	10001.116061379442	62
527	-97.73167628777446	10002.345351741124	221
528	-110.92356739193201	10004.224012866769	53
529	-114.05353262944845	10003.404919728931	127
530	-110.16213639406487	10003.42613606055	58
531	-107.69329583737999	10003.122123734951	43
532	-101.83242853940465	10000.708782141413	172
533	-112.29358697315911	10003.650378884198	68
534	-108.99101540632546	10002.918807331349	148
535	-95.85921814688481	10004.601145722052	130
536	-110.66042731888592	10003.873213709297	51
537	-110.09447249677032	10003.266676729425	53
538	-112.15806897543371	10004.031847790118	69
539	-102.3882760363631	10000.718038667745	66
540	-111.04865311272442	10002.077116528844	117
541	-111.79773578979075	10004.109880912456	68
542	-95.68610104266554	10003.075940113558	94
543	-108.69636604003608	10003.472419416474	46
544	-113.82115648081526	10003.956088027695	95
545	-96.25535981403664	10002.388326807699	80
546	-112.00175823271275	10004.218162742638	61
547	-95.88294153218158	10001.967075512835	144
548	-105.48267487529665	10002.42297189474	55
549	-113.22653845228342	10003.702384300777	93
550	-112.82611890789121	10003.973882870008	76
551	-111.022818621248	10004.011303943536	57
552	-102.19652147963643	10000.749249552624	65
553	-106.61968779703602	10002.469945390863	40
554	-98.12510661338456	10001.904661761915	72
555	-107.19363985583186	10002.77902079639	44
556	-96.21818807115778	10002.999836214494	110
557	-111.18496800027788	10003.177250886292	69
558	-96.4640607618494	10002.081468983915	112
559	-99.37718072161078	10001.739292481441	155
560	-96.42461027170066	10002.505004386669	104
561	-113.15156284591649	10003.67069148682	109
562	-103.76731563080102	10000.593320917733	132
563	-100.1423033750616	10001.893563284282	112
564	-117.426753109321	10004.877686252621	113
565	-106.77646644879133	10003.091480708606	50
566	-96.08400775492191	10002.926723421737	94
567	-106.83679104945622	10002.567215512734	50
568	-106.57295975042507	10003.22726397942	70
569	-108.31071475107456	10003.325805736325	48
570	-112.13583725318313	10003.881304087496	74
571	-111.77081042341888	10004.241745262178	65
572	-113.27131230849773	10003.870402224034	84
573	-109.61580220982432	10002.699486293319	60
574	-110.52170572709292	10003.511993406515	53
575	-111.48507767170668	10003.714599867559	80
576	-107.22261426504701	10002.837367911354	40
577	-109.05991203314625	10002.290736326415	61
578	-99.37134116946254	10001.310433049464	75
579	-97.04701159591787	10001.754234720947	84
580	-112.17570677096955	10003.11266874962	77
581	-100.93031527916901	10000.949121594647	67
582	-98.57902084640227	10001.179304871112	90
583	-100.57180739042815	10000.804059704935	79
584	-39.38514897157438	7.267851022669578	2000
585	-113.6517293814104	10004.32971317331	81
586	-106.87747842632234	10002.516442660266	56
587	-121.94050796609372	10006.102472722718	168
588	-96.25627736398019	10002.04209238611	111
589	-106.90974813327193	10002.75562532108	49
590	-95.72394120064564	10003.11648286205	99
591	-110.86115645524114	10003.865661326588	58
592	-100.562005623593	10001.093882339359	65
593	-95.53785272606183	10002.679158017378	93
594	-103.53296987852082	10000.759158668001	59
595	-95.14607237896416	10003.38506105589	96
596	-110.5606034914963	10003.644217370133	50
597	-115.11063870182261	10003.35664225879	188
598	-103.72944080270827	10000.778283103808	62
599	-110.13952035992406	10002.065703310836	93
600	-95.78436805214733	10003.772727721998	91
601	-105.8689902513288	10002.270545933543	52
602	-112.16744622122496	10003.730108664438	63
603	-112.49321477185003	10003.991145847831	76
604	-98.35864448035136	10001.30971928892	82
605	-102.25477769458666	10000.843727020017	60
606	-101.95257652830333	10004.21051755832	198
607	-96.342784303386	10002.368580593979	100
608	-109.15867976285517	10003.590902804466	47
609	-106.65782454330474	10002.552657332983	41
610	-102.0733821510803	10000.656043809044	64
611	-111.9955228632316	10003.87193587524	64
612	-113.04576668702066	10003.469080509978	106
613	-111.70462737372145	10003.349071617275	67
614	-95.12145142769441	10003.624600921914	122
615	-96.4251732728444	10002.90147087106	109
616	-109.7595728058368	10002.427078312956	57
617	-108.37584677245468	10003.402152604422	47
618	-96.43363305507228	10002.270450855469	149
619	-96.32652429491282	10002.36595220665	83
620	-113.59033113863552	10003.489760813498	101
621	-117.87436162447557	10005.13068455761	156
622	-104.19890670035966	10000.915209490258	54
623	-111.98746389849111	10003.583737786965	66
624	-113.86487360764295	10003.822684405899	96
625	-102.58792296913452	10000.66044896845	78
626	-52.21384445542935	6.216718576413506	2000
627	-98.79562939237803	10001.575518008307	78
628	-96.43885055975989	10001.906526997944	87
629	-109.84388174535707	10002.056861362818	85
630	-112.70246416470036	10003.33367899666	96
631	-96.78342374670319	10004.023233355307	124
632	-103.2941642034566	10000.821962319926	55
633	-50.331808139104396	9.00275415422428	2000
634	-106.55216098064557	10002.305436428898	58
635	-103.27852053940296	10000.503218132371	102
636	-96.50030645681545	10002.54580388316	130
637	-96.28976239578333	10003.036619945811	89
638	-100.02773630386218	10000.97077624798	85
639	-96.11649770988151	10004.234709140728	117
640	-110.64115179190412	10004.100713747128	50
641	-96.4967957676854	10003.522308676214	96
642	-115.49142732378095	10003.492314192392	181
643	-112.09812528686598	10003.230192306666	88
644	-112.25679590506479	10003.779481813575	71
645	-95.54375090281246	10002.975339848395	98
646	-110.94326507300138	10003.460246195727	54
647	-106.7166849465575	10002.585954525242	75
648	-111.06354179466143	10003.590967151258	63
649	-108.74136659596115	10003.458291480149	47
650	-118.07303703646176	10005.557652505437	103
651	-108.31824885401875	10003.541727240805	44
652	-115.61299695633352	10004.329655908454	97
653	-109.41914354078472	10002.120258061035	68
654	-113.72192897903733	10003.868574175003	108
655	-94.73768103402108	10002.56654353238	90
656	-123.28103730175644	10007.418633142921	147
657	-108.08123606769368	10003.269938358719	48
658	-110.39910488203168	10004.112761565148	55
659	-98.8189412583597	10003.250291375563	117
660	-106.84549824334681	10002.77488811377	62
661	-95.59226340963505	10002.052542442922	93
