count	reward_sum	squared_reward_sum	length
213	-92.74887939693872	10004.293297181634	110
214	-92.25333989597857	10004.238382781936	100
215	-93.10913070756942	10003.996814583674	90
216	-92.97499913722277	10003.804434395723	98
217	-94.26241134287557	10002.94110378932	82
218	-92.80807859700872	10003.49884487079	97
219	-93.24813432432711	10003.2434491272	88
220	-93.50714624434477	10003.522969801512	95
221	-92.715631090221	10003.365895598738	110
222	-93.4792411737144	10003.933456715755	89
223	-92.64383893692866	10004.333333597351	98
224	-93.1778425044613	10003.532821073275	90
225	-92.98089348623762	10004.061887109943	96
226	-94.12153425754514	10002.496404471614	87
227	-94.0653573955642	10003.135804389827	81
228	-93.26367400612799	10002.706764082151	88
229	-94.37050806346815	10002.010975803107	93
230	-93.18248974112794	10003.66913622108	102
231	-93.24388013221323	10002.286488264166	94
232	-92.30517240008339	10004.593870862052	101
233	-92.90774675318971	10003.869975821995	90
234	-93.1257144282572	10003.50665248714	106
235	-93.13086718064733	10003.618219838634	96
236	-94.2094752099365	10003.429158171573	72
237	-92.58931149006821	10004.080019819652	105
238	-93.10226970352232	10003.810676806675	96
239	-94.02944139712781	10003.413962616018	76
240	-93.84549535997212	10003.373482062098	81
241	-92.87845828384161	10003.404000463868	94
242	-94.98638833034784	10001.788054530818	85
243	-94.85356501443312	10002.805077810179	79
244	-92.66536139464006	10004.670910758834	109
245	-94.48140430008061	10003.773146977619	77
246	-93.32995839777868	10003.762483875898	99
247	-94.8015443108161	10001.804619463232	75
248	-93.45384234329686	10003.863389375192	87
249	-93.70554559677839	10003.455570956741	86
250	-93.00829925807193	10003.53099679862	89
251	-93.96708339662291	10003.343792831236	81
252	-95.32431707717478	10001.944753913802	83
253	-16.48325218269747	0.7969736035537819	2000
254	-92.72916231886484	10004.017519323326	99
255	-91.91448579262942	10004.785477352203	131
256	-94.07933543226682	10003.253446859399	80
257	-92.5780794059392	10004.060857773391	108
258	-96.06221475487109	10001.538906665006	97
259	-94.2486505000852	10002.061495943935	91
