count	reward_sum	squared_reward_sum	length
237	-102.65068468535391	10000.92018310583	55
238	-98.181154449684	10001.329866418178	75
239	-100.84974530214554	10000.89539256762	56
240	-101.6022782277533	10000.740401561105	57
241	-100.00369103758347	10001.103167324562	68
242	-100.92686150573061	10001.180956730801	64
243	-100.18637246063345	10000.761880472188	61
244	-99.65859993199845	10001.302160559615	68
245	-97.86805114823214	10001.527736522788	82
246	-100.90744308369726	10001.237112737055	61
247	-100.7245300838865	10000.846954126317	60
248	-98.77779624076263	10001.460189379159	73
249	-102.24148791760862	10001.298190668307	57
250	-103.67434111499857	10001.51855339578	47
251	-100.96873251496835	10000.824226491024	62
252	-98.51816316472419	10001.375538708855	70
253	-99.89429509594318	10001.795623582751	66
254	-99.67477289845874	10000.99443709368	64
255	-102.92191472112965	10001.166907700546	74
256	-103.49730676229407	10001.041227321013	58
257	-97.24957083831075	10002.0609588982	75
258	-99.74319342861445	10001.64104076994	68
259	-99.09736101225448	10001.116193998765	68
260	-100.34151981728358	10001.176702787463	70
261	-101.96316591246546	10002.41087528289	72
262	-100.84786149091043	10000.830643375139	66
263	-99.33381064874823	10000.98614332746	66
264	-98.08276803295621	10001.165746827744	69
265	-101.1710359926231	10000.98285196954	60
266	-98.13765318034766	10001.53556173569	81
267	-100.40334810089374	10001.158535118806	65
268	-99.8227674297198	10000.926434946521	65
269	-101.6336510375049	10001.386703602571	64
270	-106.16448747483943	10002.598660747222	72
271	-98.89024502889536	10001.322459034229	70
272	-98.25868592574291	10001.53256866562	67
273	-98.80548178440412	10001.007429467554	69
274	-100.73731512613253	10001.029596013406	61
275	-99.21317099714548	10001.299159533684	71
276	-97.26192571925229	10002.440164230866	75
277	-103.03498370379678	10000.86879827755	57
278	-99.64511240108052	10002.057913811785	123
279	-98.78347277210287	10001.171988654096	68
280	-98.07995637505195	10001.240403290754	70
281	-97.09564533388507	10001.53003497823	79
282	-98.6774152113401	10001.282988045785	71
283	-98.54629156734467	10001.377435735532	81
284	-98.1372633670518	10001.629206747819	77
285	-97.28205579283255	10001.75713857518	79
286	-97.89641125010385	10001.396941498362	75
287	-98.07458132674593	10001.398792586053	80
288	-98.84941849373786	10001.630434468525	71
289	-100.53095039985101	10000.98032568523	64
290	-96.60490616001057	10001.586514554134	74
291	-97.45853866515134	10001.560862709408	80
292	-98.53896974960051	10001.34816580194	71
293	-97.63303663634234	10001.505056207501	75
294	-98.12808038152262	10001.554106731595	70
295	-71.49526979237142	7.464398544506678	2000
296	-95.87954329325304	10002.38214091208	83
297	-101.11701950880342	10001.292553123862	56
298	-96.40961481733521	10002.644618158025	72
299	-97.38553615397527	10001.609305056345	73
300	-95.81999374855384	10001.717619058487	76
301	-96.09539015735058	10002.680880535174	71
302	-95.67425296129656	10003.122763724663	76
303	-102.35223160064942	10001.251427490697	46
304	-95.34539164866426	10002.826392246254	78
305	-96.64310729477243	10003.061618046348	69
306	-97.68548199702974	10002.583518935253	82
307	-96.31888567072366	10002.983127646366	71
308	-95.09787502610956	10002.912296740442	86
309	-95.20213841381583	10002.808218498207	84
310	-97.96118065301077	10002.949345833817	78
311	-95.16657277110339	10002.329318584385	78
312	-95.74839043846058	10002.536887868908	85
313	-95.40864466279214	10002.634442320868	80
314	-95.63464466843232	10002.288576764891	73
315	-96.3415657496927	10002.350442091176	82
316	-98.32589339659728	10002.120692222761	85
317	-96.30196650454495	10002.587647866032	82
318	-95.65189328211764	10001.753569073479	80
319	-96.92823791201425	10002.722617263873	81
320	-96.45126572389991	10002.267445810989	87
321	-92.90701812933129	10002.756159265684	91
322	-94.91475630275806	10002.203683098507	87
323	-96.45470548810285	10001.733469338255	77
324	-95.94626296714209	10002.373243632062	82
325	-95.92259012309201	10001.62127675196	75
326	-96.49776921861375	10002.617013521025	83
327	-95.43496976335004	10002.975057044923	90
328	-96.53234014673507	10002.908825877308	90
329	-94.75379957023708	10002.86934154951	81
330	-97.15562958628453	10002.195002849332	78
331	-94.0660018783356	10003.056441950455	100
332	-94.96940747276078	10002.74384133254	95
333	-97.39970160038845	10003.011164067078	81
334	-97.60923488362995	10001.862978803152	68
335	-97.71315768875341	10002.408755661338	86
336	-95.76216506214544	10002.744716533934	89
337	-96.07264725618876	10002.362478806792	91
338	-95.79508011902146	10003.552681666886	84
339	-94.31871527730816	10003.295217525278	80
340	-97.30257178514805	10002.789584838405	95
341	-96.3284412263314	10002.772045512107	86
342	-97.95974926285867	10002.156206446485	78
343	-96.37867744496843	10002.852307952939	86
344	-95.28840528807463	10003.08986487421	91
345	-94.38477940141551	10003.751282894666	88
346	-97.69029538134524	10001.690238291281	60
347	-99.33848761713705	10001.217512834339	64
348	-97.24277975891788	10002.590370416568	79
349	-97.62236683945169	10001.319629913522	58
350	-96.90359908771534	10002.439312422337	74
351	-95.09326411013028	10004.003248434046	82
352	-96.68061208167012	10002.839405700257	87
353	-100.21896800207519	10001.180715400955	49
354	-97.19078997146785	10003.430104850768	77
355	-94.5516916158375	10003.116380772044	80
356	-95.00361964575781	10003.33874974814	79
357	-97.821371533222	10001.597052559984	61
358	-97.63601486175624	10003.395222718958	83
359	-95.91468443166899	10003.011190936595	80
360	-99.04548203239925	10001.470618886324	55
361	-97.07685363432127	10003.283458499864	79
362	-96.79875657253531	10002.665699231766	70
363	-102.68838128122123	10001.677425183521	49
364	-98.0673042175325	10002.477464203914	75
365	-98.297127642562	10001.372521098558	56
366	-96.39019532116643	10003.759691694228	83
367	-95.69595662000705	10002.423346164449	78
368	-98.2782443011274	10001.142558145571	55
369	-96.74317951206424	10003.792727790578	82
370	-98.79314052816486	10001.820077407318	57
371	-95.04988957212971	10002.972500860074	75
372	-98.27993548177145	10001.519969965295	60
373	-96.31339515143725	10002.109624603732	63
374	-97.29712349281931	10002.3176550569	69
375	-97.55594006911775	10001.831064977727	67
376	-96.68489442567602	10001.915279261291	60
377	-96.20916535085105	10002.693830274962	70
378	-98.40053977529368	10002.179148444662	74
379	-98.367720896867	10001.301132943956	61
380	-95.25230458576743	10004.093541910122	83
381	-102.25576281371238	10001.638122333385	50
382	-97.77457905975616	10001.972569354371	71
383	-96.85350651743641	10001.981840913957	77
384	-99.3965982818086	10002.15869694507	58
385	-97.23306412621744	10001.868224470472	69
386	-95.80947802066692	10001.748345508997	78
387	-94.75769635915641	10002.585480711346	79
388	-96.44591830174706	10002.401941335134	81
389	-98.25470812004114	10001.61798153785	64
390	-98.33361478216777	10002.458362491561	71
391	-98.90687218546815	10001.580000977718	64
392	-97.37281093911444	10001.529344289778	61
393	-96.69255540135056	10002.375041966365	69
394	-97.17857065366661	10002.338145320695	69
395	-95.11263328961628	10002.756102420703	74
396	-95.64168961568132	10001.984798482872	78
397	-98.27582824932081	10001.953468067204	70
398	-96.8237891412673	10002.259926246823	74
399	-95.2616146188736	10003.221916908347	75
400	-99.44310644405387	10001.290663473459	50
401	-95.27681459372646	10002.976062566964	77
402	-96.15128782361612	10002.91413697148	74
403	-98.69709049357172	10002.025627744739	57
404	-97.97597666745398	10001.522870412799	62
405	-97.76202109230883	10002.433964709428	68
406	-95.69710087921052	10002.790214182884	77
407	-96.14293200025631	10002.3406653606	70
408	-96.1851163060892	10002.286432621784	70
409	-97.7221799850515	10001.610165999775	58
410	-96.57866445524417	10003.467401486236	76
411	-94.96700831859603	10002.46269138822	81
412	-97.0848746557855	10001.859189885841	71
413	-95.7391808919203	10002.897004160299	75
414	-94.87123519829014	10002.887066594163	70
415	-97.12439843624782	10002.292432378983	71
416	-97.25161374236062	10002.107234628475	68
417	-97.37284462586054	10002.085579257013	69
418	-97.6723533124279	10001.984870312888	67
419	-96.54039729856227	10002.236499885228	68
420	-95.15877505546894	10002.82455713072	75
421	-97.84208305780547	10001.454112829184	66
422	-95.31929884381871	10002.82209732929	76
423	-96.57094600705943	10002.01779856815	63
424	-94.21909637183566	10002.518584429139	68
425	-94.81627181230809	10002.829803437675	77
426	-95.17373134597628	10002.84380049834	76
427	-94.83915220775236	10002.93779164281	84
428	-96.99798680262629	10002.422214971968	71
429	-96.96820638791513	10002.14208872664	71
430	-97.2265711432027	10001.759179989478	63
431	-95.23790948066073	10002.636616415202	74
432	-97.85563692207133	10002.32515118355	68
433	-96.817991963817	10002.587641141361	69
434	-96.89000652690677	10003.212964700037	70
435	-95.31833603702349	10003.354060122203	77
436	-97.83631604970427	10002.529783006205	68
437	-95.49171584238314	10002.242550805162	63
438	-94.43195659607093	10003.122558562649	77
439	-94.04040056653069	10003.193896180976	83
440	-96.12984732614889	10002.34305736529	67
441	-96.85102435803675	10002.402499451071	70
442	-93.42570770322625	10002.951023698632	76
443	-94.96997418576868	10002.494682425946	72
444	-95.11995477171189	10002.678584480778	69
445	-95.56619889651448	10002.109241643779	69
446	-94.98288465032479	10002.608182176114	72
447	-96.53839214332605	10003.159792851997	73
448	-95.92988812878603	10002.08669173869	62
449	-92.65208984797535	10002.808983814155	78
450	-96.79819616522445	10002.770328623086	73
451	-94.82322063621471	10002.34568712237	74
452	-95.8446066787906	10003.861183018811	76
453	-93.50546715102321	10002.827863932702	73
454	-98.23041145407026	10002.723591161062	65
455	-93.99564303016318	10002.760477028094	71
456	-97.22767684021274	10003.83167840146	78
457	-94.05322286917728	10002.789993396453	78
458	-95.45453300065836	10003.473868243495	87
459	-91.88289515417226	10003.336306340561	89
460	-94.45777695139388	10003.1006841555	68
461	-95.93225711632012	10002.091070101864	66
462	-95.81572722186185	10003.852578701993	72
463	-98.5844286114872	10002.706326511958	63
464	-95.33205603056498	10003.966559054443	81
465	-95.60550969741979	10003.860548187742	72
466	-94.63709299145563	10003.44886791962	78
467	-95.05507870722651	10004.178094793715	74
468	-95.76873837586355	10003.895097680796	80
469	-90.71800689457731	10004.856397363385	88
470	-97.3136135781197	10003.212472292631	64
471	-96.79023611647364	10003.226859615765	69
472	-92.0073934987988	10003.188408769434	74
473	-93.62086409966636	10004.62870389052	79
474	-90.62379924403452	10004.493719168884	86
475	-94.26422846272605	10003.736893737563	77
476	-96.66273520381047	10003.413947869109	69
477	-92.6640543664417	10003.910580773148	82
478	-94.55367776444301	10004.173159562099	79
479	-91.77044136602721	10004.349840870593	83
480	-94.11487115076065	10003.197523995965	72
481	-96.49687719902732	10002.426279770385	65
482	-93.73845926929755	10002.872335490987	72
483	-96.8056371973711	10003.797672228327	77
484	-95.28869012401924	10001.994727683053	73
485	-96.43487655090827	10003.833269431876	69
486	-96.75374904234745	10003.28632097418	70
487	-89.72557015581914	10004.45027882984	84
488	-94.82284695568457	10002.323267023296	64
489	-96.43788683386148	10003.01237367037	65
490	-95.52556422002564	10003.303179950008	74
491	-96.32330318117987	10003.38327713448	70
492	-93.99803969025814	10003.950225409608	76
493	-93.23165598327873	10004.234389421601	78
494	-94.21844496081934	10002.514472043023	67
495	-94.45786787190129	10004.032878586011	78
496	-96.24089069425251	10003.058100538949	63
497	-95.17527499351121	10004.243715512506	80
498	-91.83437420427038	10003.695317422676	81
499	-94.68982043006403	10004.893192355905	79
500	-95.74220428429504	10004.206137833964	80
501	-93.66485281565363	10003.985467334194	83
502	-92.94545405946286	10003.485197279522	77
503	-92.98596987898304	10004.170748876671	80
504	-93.2953335491901	10003.26645611351	79
505	-92.52231366928835	10004.29924812644	82
506	-89.56668823594515	10004.132961919062	79
507	-91.46632536701897	10003.285066549002	73
508	-93.25960447575042	10002.76106648888	74
509	-94.15031976628262	10003.621697419483	77
510	-95.017698576907	10002.381207559443	64
511	-93.87024312235843	10003.124314587927	73
512	-92.46789135751355	10003.47774758412	75
513	-93.6649117907747	10003.135311480419	70
514	-93.38532447091988	10002.896553692637	71
515	-93.41482101258798	10003.715501640816	82
516	-93.65511240270857	10003.448680119782	76
517	-92.40793913900579	10003.186078469385	73
518	-93.79351046457418	10004.716651775008	78
519	-95.1463268249179	10002.847465097557	68
520	-94.88617333928876	10002.189927329826	65
521	-94.86701756971686	10002.65094973944	67
522	-92.19283950736823	10003.264001596912	74
523	-92.0441665188805	10003.785694215361	78
524	-93.33417213612577	10003.250004126732	76
525	-95.82359786229753	10004.339910316285	72
526	-95.43001960094062	10002.057059718229	63
527	-92.81192234905518	10004.413337978585	90
528	-93.69557738880417	10002.69250340307	70
529	-96.82772826977515	10001.637866214392	57
530	-94.95633050074285	10002.314827094513	67
531	-91.23070139958256	10003.703382783273	80
532	-92.84580765992564	10003.06947056357	75
533	-95.04507250155635	10003.319569101992	71
534	-93.25701207480398	10003.464803344657	77
535	-95.3650973814385	10003.415679370533	70
536	-92.43992641111129	10003.432761439657	84
537	-94.16720562435835	10004.387489590794	75
538	-95.96218183145723	10004.07987853391	69
539	-94.40627005843393	10002.672639068087	70
540	-93.1601814474954	10002.89228535965	82
541	-93.68594978929596	10002.56577807359	78
542	-93.91487104768368	10002.65142164511	74
543	-93.60469968946423	10004.5030159119	79
544	-92.88722834391051	10003.758544417542	85
545	-92.84403902462302	10002.894841561294	79
546	-94.27357650317336	10003.534909356182	74
547	-93.92269567065789	10002.913374816242	71
548	-95.41825933312171	10002.439592738494	66
549	-93.7875908124668	10002.846472500582	77
550	-90.46277002636413	10003.555656000379	91
551	-93.36561951926834	10003.91461526901	79
552	-92.84861469299476	10004.908221226877	82
553	-92.82096511649571	10003.393893496233	79
554	-94.7612937399005	10002.426912780411	67
555	-90.88869854976205	10005.16872072297	90
556	-94.98800656302615	10003.422567302072	74
557	-96.82289224557732	10001.544785954478	57
558	-94.35098926386817	10002.874050091626	72
559	-92.22901439950297	10004.957450338961	82
560	-93.10004468305817	10003.012149734377	76
561	-94.98260059540995	10002.323321974616	66
562	-92.27278819487603	10003.652988323027	75
563	-94.03325027329466	10002.601977942039	81
564	-98.2897741173803	10001.076828979041	52
565	-94.23269972087472	10002.843427131853	69
566	-94.11941360725643	10002.610401675436	70
567	-96.0850173059536	10001.987364624078	61
568	-94.65151524181327	10003.298436392985	73
569	-93.65510593035106	10002.71874250261	78
570	-94.5938389687888	10002.70133331726	72
571	-92.77732166552737	10002.69925612012	74
572	-92.56131604194414	10003.195634362659	76
573	-93.02055114125292	10003.059564992156	73
574	-92.92366926676868	10003.050955661629	70
575	-94.30865608506457	10002.574315200922	68
576	-93.58237929082627	10002.606140041285	71
577	-95.79329630463167	10002.098376187276	61
578	-96.14415243320948	10001.917813587039	60
579	-92.70556843255177	10002.927504648611	78
580	-93.12996124709413	10003.02217516724	74
581	-96.49148104187589	10001.531706070087	59
582	-96.86342700899833	10001.7473857546	60
583	-94.7269788188331	10002.203352155222	66
584	-92.57578435073567	10004.325292664553	81
585	-91.54150458256014	10004.081796469398	81
586	-92.6255163350983	10003.227031635442	77
587	-96.32915628152082	10001.753837158536	62
588	-96.9863297513953	10001.630250408125	58
589	-91.73577455264214	10003.376140137516	77
590	-94.16913842692513	10002.477134211165	69
591	-93.2388957842311	10002.64890368956	73
592	-92.45735536086254	10003.048349812687	72
593	-93.44653729552337	10002.49554291516	73
594	-92.18022052201009	10003.525462942087	79
595	-97.45428859658618	10001.480311801746	58
596	-91.58795075911351	10003.844576251347	83
597	-94.83013409801623	10003.628645193065	74
598	-92.62584048651391	10003.528810118985	77
599	-91.26252981137768	10004.48095105441	86
600	-91.34481982988919	10003.602435883931	84
601	-89.5707350734581	10004.3920001014	95
602	-92.57129319898561	10003.253629902367	76
603	-92.63808290290771	10003.154375996568	78
604	-91.53657588684032	10003.743841510926	80
605	-93.68900572183117	10003.489901832138	75
606	-93.77392529605407	10002.681258461427	69
607	-92.13238741038414	10003.025850593607	81
608	-89.4096859559082	10004.650986236053	84
609	-93.65384765941124	10002.897956468165	73
610	-91.411115265396	10003.671795098106	82
611	-89.7551366727066	10004.418704349682	89
612	-93.12075841466456	10002.669954825355	72
613	-97.04399989871109	10001.863298082937	56
614	-95.08522079437611	10002.051342620627	68
615	-96.79375456321334	10001.587350131445	59
616	-93.94692838835965	10002.627001793173	73
617	-93.40935887739252	10002.950114377016	70
618	-90.81112962037076	10004.719851625481	79
619	-92.11061805423228	10003.811127477864	79
620	-95.85054529036347	10001.768207622088	59
621	-94.3263576827855	10002.712760923865	66
622	-89.3009365617186	10004.26293221271	82
623	-93.23432638543767	10002.898556806053	75
624	-92.04092762341321	10004.202274047999	78
625	-91.5717201159139	10003.462245098804	81
626	-92.24575778072004	10003.406129373821	81
627	-88.71881262483427	10004.397071683921	95
628	-91.72865513785334	10003.536403129916	82
629	-95.38356652999231	10002.116064062197	64
630	-97.109073492962	10001.401249938377	65
631	-95.8918626565413	10001.77538671547	66
632	-95.79702402661712	10001.770275992862	65
633	-97.16362647336038	10001.282983173749	56
634	-94.1056551738734	10002.412225628577	69
635	-93.81857554493621	10002.462062873372	69
636	-93.33932399072941	10002.665492739385	71
637	-97.31330751610281	10001.243482463022	55
638	-91.6711508611039	10003.33726655958	79
639	-91.7445994619157	10003.121802084725	79
640	-91.52234814614667	10005.059181686205	83
641	-92.05813733813858	10003.119554850327	74
642	-87.63408249824606	10005.157949666236	99
643	-93.45254699639965	10002.509347296911	72
644	-93.71758644810818	10002.42969491175	70
645	-88.2963505154982	10005.422618121815	82
646	-97.23036900115925	10001.423508340768	58
647	-92.4300997800639	10002.913616103542	77
648	-94.21297984818546	10003.473279308111	73
649	-89.4732605687627	10004.547652194415	89
650	-93.23676848190448	10002.886710286584	70
651	-90.77639246271718	10004.732892732236	79
652	-90.18348247337312	10004.529911216097	81
653	-91.53473211048113	10003.655142755018	76
654	-89.0581943181537	10004.500038175804	88
655	-90.5752175904091	10003.69701609519	79
656	-90.40539287127692	10004.249914721277	88
657	-95.43765308458374	10001.796173517265	65
658	-91.29414302780049	10003.960878872298	87
659	-89.49387349425042	10004.609464185776	90
660	-91.84497666288047	10003.799077980204	79
661	-88.14417934446952	10005.313285157696	92
662	-91.34135108230393	10003.320414968422	83
